ieu-b-4813	HG00708	HG00708	ieu-b-4813	EAS	-1388.87	CHS	EAS
ieu-b-4813	HG00717	HG00717	ieu-b-4813	EAS	416.836	CHS	EAS
ieu-b-4813	HG00728	HG00728	ieu-b-4813	EAS	424.2	CHS	EAS
ieu-b-4813	HG00729	HG00729	ieu-b-4813	EAS	-493.806	CHS	EAS
ieu-b-4813	HG00731	HG00731	ieu-b-4813	AMR	-539.31	PUR	AMR
ieu-b-4813	HG00732	HG00732	ieu-b-4813	AMR	-1723.65	PUR	AMR
ieu-b-4813	HG00734	HG00734	ieu-b-4813	AMR	-506.226	PUR	AMR
ieu-b-4813	HG00736	HG00736	ieu-b-4813	AMR	-823.371	PUR	AMR
ieu-b-4813	HG00737	HG00737	ieu-b-4813	AMR	-3102.97	PUR	AMR
ieu-b-4813	HG00739	HG00739	ieu-b-4813	AMR	-1768.78	PUR	AMR
ieu-b-4813	HG00740	HG00740	ieu-b-4813	AMR	-617.895	PUR	AMR
ieu-b-4813	HG00742	HG00742	ieu-b-4813	AMR	-2173.91	PUR	AMR
ieu-b-4813	HG00743	HG00743	ieu-b-4813	AMR	-1192.45	PUR	AMR
ieu-b-4813	HG00759	HG00759	ieu-b-4813	EAS	-546.266	CDX	EAS
ieu-b-4813	HG00766	HG00766	ieu-b-4813	EAS	-1027.36	CDX	EAS
ieu-b-4813	HG00844	HG00844	ieu-b-4813	EAS	-937.041	CDX	EAS
